temperature,humidity,precipitation,oviposition_rate
11.175647735595703,57.31330490112305,0.09273067861795425,0.08562175184488297
11.175647735595703,57.31330490112305,0.3187361798989467,0.0859922468662262
11.175647735595703,57.31330490112305,0.5447416811799392,0.08635659515857697
11.175647735595703,57.31330490112305,0.7707471824609315,0.08671469241380692
11.175647735595703,57.31330490112305,0.996752683741924,0.08706646412611008
11.175647735595703,57.31330490112305,1.2227581850229166,0.0874117985367775
11.175647735595703,57.31330490112305,1.4487636863039088,0.08775054663419724
11.175647735595703,57.31330490112305,1.6747691875849013,0.0880826860666275
11.175647735595703,57.31330490112305,1.9007746888658938,0.08840803802013397
11.175647735595703,57.31330490112305,2.1267801901468864,0.08872658014297485
11.175647735595703,57.31330490112305,2.352785691427879,0.0890381708741188
11.175647735595703,57.31330490112305,2.5787911927088714,0.08934275060892105
11.175647735595703,57.31330490112305,2.8047966939898634,0.08964023739099503
11.175647735595703,57.31330490112305,3.030802195270856,0.08993053436279297
11.175647735595703,57.31330490112305,3.2568076965518484,0.09021354466676712
11.175647735595703,57.31330490112305,3.482813197832841,0.0904892235994339
11.175647735595703,57.31330490112305,3.7088186991138334,0.09075748175382614
11.175647735595703,57.31330490112305,3.934824200394826,0.09101828932762146
11.175647735595703,57.31330490112305,4.1608297016758184,0.09127149730920792
11.175647735595703,57.31330490112305,4.386835202956811,0.0915171429514885
11.175647735595703,57.31330490112305,4.6128407042378035,0.09175505489110947
11.175647735595703,57.31330490112305,4.838846205518796,0.0919853001832962
11.175647735595703,57.31330490112305,5.0648517067997885,0.09220775961875916
11.175647735595703,57.31330490112305,5.290857208080781,0.09242232888936996
11.175647735595703,57.31330490112305,5.516862709361773,0.09262906759977341
11.175647735595703,57.31330490112305,5.742868210642765,0.0928279235959053
11.175647735595703,57.31330490112305,5.968873711923758,0.0930188000202179
11.175647735595703,57.31330490112305,6.19487921320475,0.09320169687271118
11.175647735595703,57.31330490112305,6.420884714485743,0.09337656944990158
11.175647735595703,57.31330490112305,6.646890215766735,0.09354335069656372
11.175647735595703,57.31330490112305,6.872895717047728,0.09370215237140656
11.175647735595703,57.31330490112305,7.09890121832872,0.09385281801223755
11.175647735595703,57.31330490112305,7.324906719609713,0.09399541467428207
11.175647735595703,57.31330490112305,7.550912220890705,0.09412989765405655
11.175647735595703,57.31330490112305,7.776917722171698,0.09425625950098038
11.175647735595703,57.31330490112305,8.00292322345269,0.09437448531389236
11.175647735595703,57.31330490112305,8.228928724733683,0.09448453783988953
11.175647735595703,57.31330490112305,8.454934226014675,0.09458653628826141
11.175647735595703,57.31330490112305,8.680939727295668,0.09468037635087967
11.175647735595703,57.31330490112305,8.90694522857666,0.09476613998413086
11.175647735595703,60.67803531222873,0.09273067861795425,0.08922784775495529
11.175647735595703,60.67803531222873,0.3187361798989467,0.08960095793008804
11.175647735595703,60.67803531222873,0.5447416811799392,0.08996757864952087
11.175647735595703,60.67803531222873,0.7707471824609315,0.09032758325338364
11.175647735595703,60.67803531222873,0.996752683741924,0.09068090468645096
11.175647735595703,60.67803531222873,1.2227581850229166,0.09102735668420792
11.175647735595703,60.67803531222873,1.4487636863039088,0.09136693924665451
11.175647735595703,60.67803531222873,1.6747691875849013,0.09169951826334
11.175647735595703,60.67803531222873,1.9007746888658938,0.09202497452497482
11.175647735595703,60.67803531222873,2.1267801901468864,0.09234324842691422
11.175647735595703,60.67803531222873,2.352785691427879,0.0926542580127716
11.175647735595703,60.67803531222873,2.5787911927088714,0.09295782446861267
11.175647735595703,60.67803531222873,2.8047966939898634,0.09325403720140457
11.175647735595703,60.67803531222873,3.030802195270856,0.0935426875948906
11.175647735595703,60.67803531222873,3.2568076965518484,0.09382374584674835
11.175647735595703,60.67803531222873,3.482813197832841,0.09409710764884949
11.175647735595703,60.67803531222873,3.7088186991138334,0.09436272829771042
11.175647735595703,60.67803531222873,3.934824200394826,0.09462054073810577
11.175647735595703,60.67803531222873,4.1608297016758184,0.09487047791481018
11.175647735595703,60.67803531222873,4.386835202956811,0.09511250257492065
11.175647735595703,60.67803531222873,4.6128407042378035,0.09534650295972824
11.175647735595703,60.67803531222873,4.838846205518796,0.09557254612445831
11.175647735595703,60.67803531222873,5.0648517067997885,0.09579043090343475
11.175647735595703,60.67803531222873,5.290857208080781,0.09600022435188293
11.175647735595703,60.67803531222873,5.516862709361773,0.09620179235935211
11.175647735595703,60.67803531222873,5.742868210642765,0.09639523923397064
11.175647735595703,60.67803531222873,5.968873711923758,0.0965803787112236
11.175647735595703,60.67803531222873,6.19487921320475,0.09675730764865875
11.175647735595703,60.67803531222873,6.420884714485743,0.09692596644163132
11.175647735595703,60.67803531222873,6.646890215766735,0.09708625078201294
11.175647735595703,60.67803531222873,6.872895717047728,0.09723824262619019
11.175647735595703,60.67803531222873,7.09890121832872,0.09738186746835709
11.175647735595703,60.67803531222873,7.324906719609713,0.09751716256141663
11.175647735595703,60.67803531222873,7.550912220890705,0.09764410555362701
11.175647735595703,60.67803531222873,7.776917722171698,0.09776265919208527
11.175647735595703,60.67803531222873,8.00292322345269,0.09787283092737198
11.175647735595703,60.67803531222873,8.228928724733683,0.0979747474193573
11.175647735595703,60.67803531222873,8.454934226014675,0.0980682298541069
11.175647735595703,60.67803531222873,8.680939727295668,0.09815337508916855
11.175647735595703,60.67803531222873,8.90694522857666,0.0982302725315094
11.175647735595703,64.04276572333441,0.09273067861795425,0.0930810272693634
11.175647735595703,64.04276572333441,0.3187361798989467,0.09345660358667374
11.175647735595703,64.04276572333441,0.5447416811799392,0.09382526576519012
11.175647735595703,64.04276572333441,0.7707471824609315,0.09418689459562302
11.175647735595703,64.04276572333441,0.996752683741924,0.0945415198802948
11.175647735595703,64.04276572333441,1.2227581850229166,0.09488889575004578
11.175647735595703,64.04276572333441,1.4487636863039088,0.09522899985313416
11.175647735595703,64.04276572333441,1.6747691875849013,0.09556171298027039
11.175647735595703,64.04276572333441,1.9007746888658938,0.09588693827390671
11.175647735595703,64.04276572333441,2.1267801901468864,0.09620461612939835
