year,month,temperature,humidity,precipitation
2005,1,13.596774193548388,73.19354838709677,0.18064516129032257
2005,2,15.139285714285716,80.28571428571429,1.9035714285714287
2005,3,15.332258064516129,78.6774193548387,3.012903225806452
2005,4,21.41,83.0,1.4733333333333332
2005,5,25.287096774193547,87.6774193548387,8.274193548387096
2005,6,26.233333333333334,89.1,11.71
2005,7,27.848387096774193,85.90322580645162,3.5548387096774197
2005,8,27.20967741935484,87.64516129032258,8.548387096774194
2005,9,26.946666666666665,84.16666666666667,4.423333333333333
2005,10,24.358064516129033,75.45161290322581,0.8741935483870967
2005,11,21.316666666666666,76.7,0.46
2005,12,15.496774193548386,63.12903225806452,0.5548387096774193
2006,1,15.070967741935483,76.90322580645162,0.8677419354838709
2006,2,15.592857142857143,78.17857142857143,2.6607142857142856
2006,3,17.161290322580644,80.90322580645162,3.229032258064516
2006,4,22.163333333333334,84.76666666666667,4.033333333333333
2006,5,24.138709677419353,85.93548387096774,13.858064516129033
2006,6,26.516666666666666,89.6,9.916666666666666
2006,7,27.919354838709676,88.19354838709677,13.306451612903226
2006,8,27.403225806451612,86.96774193548387,6.683870967741935
2006,9,26.029999999999998,80.43333333333334,5.033333333333333
2006,10,24.938709677419357,75.2258064516129,0.0
2006,11,21.426666666666666,76.76666666666667,4.66
2006,12,16.425806451612903,73.3225806451613,1.467741935483871
2007,1,14.812903225806451,73.25806451612904,1.0032258064516129
2007,2,16.967857142857145,78.67857142857143,0.5714285714285714
2007,3,18.451612903225808,80.64516129032258,1.2419354838709677
2007,4,20.2,80.63333333333334,5.42
2007,5,24.641935483870967,86.41935483870968,6.97741935483871
2007,6,27.043333333333333,90.13333333333334,11.686666666666667
2007,7,28.374193548387098,85.87096774193549,1.7
2007,8,27.203225806451613,88.0,14.370967741935484
2007,9,26.566666666666666,80.4,4.026666666666666
2007,10,24.061290322580643,72.2258064516129,0.9838709677419355
2007,11,19.85,66.26666666666667,0.7633333333333334
2007,12,17.6,74.38709677419355,0.14516129032258066
2008,1,15.16451612903226,70.93548387096774,1.2225806451612902
2008,2,13.113793103448277,70.27586206896552,1.193103448275862
2008,3,18.629032258064516,75.87096774193549,1.5225806451612902
2008,4,21.626666666666665,83.3,3.8766666666666665
2008,5,24.02258064516129,82.19354838709677,5.251612903225807
2008,6,25.96333333333333,90.06666666666666,13.983333333333333
2008,7,27.6,87.51612903225806,6.664516129032258
2008,8,27.44516129032258,86.64516129032258,5.4
2008,9,27.86,81.0,3.8466666666666667
2008,10,24.91290322580645,79.74193548387096,1.8967741935483873
2008,11,20.4,68.33333333333333,0.7933333333333333
2008,12,16.151612903225807,67.96774193548387,0.6870967741935484
2009,1,13.932258064516128,67.41935483870968,0.06129032258064516
2009,2,18.767857142857142,80.78571428571429,0.28928571428571426
2009,3,18.083870967741937,78.96774193548387,2.2516129032258063
2009,4,20.64,74.56666666666666,4.6466666666666665
2009,5,23.780645161290323,79.45161290322581,1.1451612903225807
2009,6,26.83,86.96666666666667,7.593333333333334
2009,7,27.861290322580647,87.09677419354838,5.309677419354839
2009,8,28.451612903225808,86.25806451612904,5.570967741935484
2009,9,27.846666666666668,81.4,4.1066666666666665
2009,10,24.403225806451612,72.06451612903226,0.5870967741935484
2009,11,19.12,73.83333333333333,0.6866666666666668
2009,12,15.932258064516128,73.7741935483871,1.2161290322580645
2010,1,15.106451612903227,77.83870967741936,0.8870967741935484
2010,2,16.742857142857144,84.17857142857143,2.6750000000000003
2010,3,18.719354838709677,79.38709677419355,1.5774193548387099
2010,4,20.173333333333336,81.86666666666666,4.586666666666667
2010,5,24.20967741935484,86.51612903225806,4.506451612903225
2010,6,25.873333333333335,88.13333333333334,10.173333333333334
2010,7,28.029032258064515,86.90322580645162,5.254838709677419
2010,8,28.074193548387097,85.7741935483871,2.9064516129032256
2010,9,26.959999999999997,86.5,11.626666666666667
2010,10,23.370967741935484,75.16129032258064,2.92258064516129
2010,11,19.186666666666667,75.73333333333333,1.1733333333333333
2010,12,15.419354838709678,69.3225806451613,0.7903225806451613
2011,1,12.490322580645161,65.83870967741936,0.43225806451612897
2011,2,14.960714285714285,77.32142857142857,1.2642857142857142
2011,3,16.87741935483871,67.09677419354838,0.4612903225806452
2011,4,21.15666666666667,76.43333333333334,2.0033333333333334
2011,5,24.09032258064516,85.58064516129032,4.374193548387097
2011,6,27.196666666666665,87.4,8.42
2011,7,27.46451612903226,87.96774193548387,6.925806451612903
2011,8,28.093548387096774,85.6774193548387,6.406451612903226
2011,9,26.5,82.1,2.65
2011,10,23.425806451612903,76.96774193548387,2.570967741935484
2011,11,21.15666666666667,81.0,11.639999999999999
2011,12,15.196774193548388,68.61290322580645,0.14516129032258066
2012,1,13.76774193548387,79.64516129032258,1.6225806451612905
2012,2,14.703448275862069,80.89655172413794,3.1
2012,3,18.05483870967742,80.2258064516129,0.9548387096774194
2012,4,22.246666666666666,84.5,7.533333333333333
2012,5,24.87741935483871,86.64516129032258,5.909677419354838
2012,6,26.65666666666667,86.86666666666666,10.286666666666667
2012,7,27.66774193548387,86.80645161290323,7.27741935483871
2012,8,27.96451612903226,84.41935483870968,4.348387096774194
2012,9,26.543333333333333,79.83333333333333,1.6
2012,10,23.58709677419355,72.16129032258064,0.9516129032258065
2012,11,20.4,77.83333333333333,3.393333333333333
2012,12,15.964516129032257,75.93548387096774,1.441935483870968
2013,1,14.35483870967742,73.06451612903226,0.05161290322580645
2013,2,17.164285714285715,77.64285714285714,0.4928571428571429
2013,3,18.95483870967742,77.2258064516129,2.954838709677419
2013,4,20.326666666666664,82.03333333333333,4.803333333333333
2013,5,24.780645161290323,87.3225806451613,8.564516129032258
2013,6,27.029999999999998,89.1,12.266666666666667
2013,7,27.16774193548387,88.70967741935483,8.90967741935484
2013,8,27.73225806451613,87.96774193548387,8.674193548387096
2013,9,26.66,80.7,6.1033333333333335
2013,10,23.816129032258065,70.45161290322581,0.06129032258064516
2013,11,20.113333333333333,71.56666666666666,1.6633333333333336
2013,12,14.651612903225805,69.03225806451613,2.338709677419355
2014,1,14.003225806451614,70.54838709677419,0.13870967741935483
2014,2,14.15,79.39285714285714,1.957142857142857
2014,3,17.72258064516129,79.96774193548387,1.9774193548387096
2014,4,21.413333333333334,83.23333333333333,2.5433333333333334
2014,5,24.548387096774192,89.6774193548387,12.470967741935485
2014,6,27.223333333333336,87.7,10.229999999999999
2014,7,28.796774193548387,85.54838709677419,4.335483870967742
2014,8,28.080645161290324,87.3225806451613,4.764516129032257
2014,9,27.759999999999998,85.13333333333334,3.3233333333333333
2014,10,24.258064516129032,72.06451612903226,0.20322580645161292
2014,11,21.203333333333333,75.93333333333334,1.3666666666666667
2014,12,14.667741935483871,65.51612903225806,1.4612903225806453
2015,1,14.161290322580646,73.29032258064517,1.135483870967742
2015,2,15.525,75.71428571428571,0.5142857142857143
2015,3,18.14516129032258,79.70967741935483,1.0935483870967742
2015,4,21.836666666666666,79.23333333333333,2.1966666666666668
2015,5,25.43548387096774,88.03225806451613,10.561290322580644
2015,6,28.293333333333333,87.5,4.456666666666666
2015,7,27.683870967741935,86.48387096774194,9.058064516129033
2015,8,27.783870967741933,85.90322580645162,7.106451612903226
2015,9,26.53666666666667,83.43333333333334,4.13
2015,10,24.13225806451613,78.58064516129032,1.3741935483870968
2015,11,22.293333333333333,77.53333333333333,0.3733333333333333
2015,12,16.92258064516129,74.90322580645162,2.725806451612903
2016,1,14.416129032258064,79.38709677419355,4.487096774193549
2016,2,14.179310344827586,74.6896551724138,1.1482758620689657
2016,3,16.34193548387097,81.54838709677419,4.764516129032257
2016,4,22.486666666666668,89.06666666666666,6.12
2016,5,25.26451612903226,86.96774193548387,3.9064516129032256
2016,6,27.970000000000002,88.53333333333333,8.413333333333334
2016,7,28.548387096774192,86.25806451612904,3.148387096774193
2016,8,27.57741935483871,88.03225806451613,15.535483870967743
2016,9,26.85,83.83333333333333,7.513333333333333
2016,10,25.38064516129032,84.45161290322581,11.432258064516128
2016,11,20.6,80.53333333333333,4.0633333333333335
2016,12,17.532258064516128,75.74193548387096,1.6580645161290322
