year,month,temperature,humidity,precipitation
2005,1,14.53225806451613,64.80645161290323,0.3967741935483871
2005,2,16.47142857142857,77.10714285714286,1.1321428571428571
2005,3,17.761290322580646,76.70967741935483,2.7419354838709675
2005,4,23.416666666666668,81.86666666666666,4.38
2005,5,27.074193548387097,84.80645161290323,9.551612903225807
2005,6,27.276666666666664,87.83333333333333,16.0
2005,7,28.5,81.6774193548387,5.174193548387097
2005,8,27.561290322580643,86.0,9.183870967741935
2005,9,27.203333333333333,83.23333333333333,6.010000000000001
2005,10,24.91290322580645,70.29032258064517,0.15161290322580645
2005,11,21.803333333333335,70.86666666666666,0.39333333333333337
2005,12,15.325806451612904,50.54838709677419,0.10967741935483871
2006,1,15.974193548387097,69.64516129032258,0.4483870967741936
2006,2,18.15357142857143,69.46428571428571,1.7035714285714287
2006,3,18.86774193548387,80.3225806451613,2.7838709677419353
2006,4,24.07,82.13333333333334,4.766666666666667
2006,5,25.31935483870968,82.96774193548387,11.483870967741936
2006,6,27.573333333333334,86.3,9.696666666666667
2006,7,28.687096774193545,84.0,5.896774193548388
2006,8,27.72258064516129,85.6774193548387,10.361290322580645
2006,9,25.709999999999997,81.1,5.593333333333334
2006,10,25.700000000000003,77.87096774193549,2.0483870967741935
2006,11,21.866666666666667,72.53333333333333,2.0266666666666664
2006,12,15.625806451612902,64.6774193548387,0.4483870967741936
2007,1,14.390322580645162,61.645161290322584,0.3032258064516129
2007,2,19.607142857142858,75.46428571428571,1.2142857142857142
2007,3,20.261290322580646,81.19354838709677,1.8483870967741935
2007,4,21.573333333333334,79.56666666666666,4.466666666666667
2007,5,26.212903225806453,81.83870967741936,8.07741935483871
2007,6,28.0,86.13333333333334,10.996666666666666
2007,7,29.05483870967742,80.6774193548387,2.858064516129032
2007,8,28.1,84.35483870967742,8.216129032258063
2007,9,27.02,77.86666666666666,3.3233333333333333
2007,10,24.858064516129033,69.58064516129032,2.7451612903225806
2007,11,19.206666666666667,60.56666666666667,0.7533333333333334
2007,12,17.896774193548385,68.06451612903226,0.22258064516129034
2008,1,13.754838709677419,66.74193548387096,1.403225806451613
2008,2,12.048275862068964,65.62068965517241,1.1758620689655173
2008,3,20.425806451612903,74.70967741935483,2.116129032258064
2008,4,23.756666666666668,81.2,5.493333333333333
2008,5,25.580645161290324,83.2258064516129,6.841935483870968
2008,6,26.81,88.2,20.009999999999998
2008,7,28.24516129032258,83.25806451612904,6.816129032258065
2008,8,27.77741935483871,84.35483870967742,13.161290322580646
2008,9,27.80666666666667,81.0,5.53
2008,10,25.34193548387097,79.90322580645162,2.825806451612903
2008,11,19.60666666666667,63.86666666666667,1.1633333333333333
2008,12,15.741935483870968,59.774193548387096,0.2870967741935484
2009,1,13.432258064516128,55.74193548387097,0.05806451612903226
2009,2,21.585714285714285,76.57142857142857,0.19999999999999998
2009,3,19.751612903225805,79.80645161290323,4.932258064516129
2009,4,22.336666666666666,79.1,4.336666666666667
2009,5,25.112903225806452,81.16129032258064,9.464516129032258
2009,6,27.509999999999998,84.9,10.106666666666666
2009,7,28.53548387096774,83.61290322580645,9.067741935483872
2009,8,28.85483870967742,83.87096774193549,7.738709677419355
2009,9,28.14,81.2,6.22
2009,10,24.9741935483871,73.96774193548387,1.3612903225806452
2009,11,17.96333333333333,68.43333333333334,0.75
2009,12,15.958064516129031,72.29032258064517,1.532258064516129
2010,1,15.635483870967741,79.74193548387096,1.6161290322580644
2010,2,17.821428571428573,83.03571428571429,2.9214285714285713
2010,3,20.183870967741935,76.41935483870968,1.0161290322580645
2010,4,21.696666666666665,84.16666666666667,5.823333333333333
2010,5,26.09032258064516,85.87096774193549,9.80967741935484
2010,6,26.833333333333332,86.76666666666667,12.083333333333334
2010,7,28.725806451612904,83.19354838709677,6.641935483870968
2010,8,28.129032258064516,84.90322580645162,6.390322580645161
2010,9,27.36,86.1,17.703333333333333
2010,10,23.30322580645161,72.0,2.206451612903226
2010,11,19.863333333333333,66.96666666666667,0.22333333333333333
2010,12,16.106451612903225,65.70967741935483,0.7096774193548387
2011,1,10.85483870967742,57.935483870967744,0.30000000000000004
2011,2,15.803571428571429,74.60714285714286,1.0785714285714285
2011,3,17.335483870967742,65.83870967741936,0.535483870967742
2011,4,23.7,72.36666666666666,1.97
2011,5,25.45483870967742,81.06451612903226,5.241935483870968
2011,6,28.28666666666667,82.26666666666667,9.003333333333334
2011,7,28.274193548387096,84.03225806451613,10.148387096774192
2011,8,28.570967741935487,80.93548387096774,3.2161290322580647
2011,9,26.923333333333336,79.06666666666666,5.636666666666667
2011,10,23.44193548387097,76.38709677419355,3.8096774193548386
2011,11,21.67,76.3,2.1366666666666663
2011,12,14.63225806451613,52.483870967741936,0.019354838709677424
2012,1,13.02258064516129,75.48387096774194,1.7483870967741937
2012,2,15.248275862068965,78.89655172413794,2.262068965517241
2012,3,19.316129032258065,81.48387096774194,1.603225806451613
2012,4,24.166666666666668,85.93333333333334,12.520000000000001
2012,5,26.91290322580645,85.87096774193549,9.077419354838709
2012,6,27.540000000000003,85.4,11.71
2012,7,28.106451612903225,84.38709677419355,8.074193548387097
2012,8,28.5,83.06451612903226,5.819354838709677
2012,9,26.44333333333333,79.26666666666667,4.1066666666666665
2012,10,24.490322580645163,74.25806451612904,3.6064516129032254
2012,11,20.203333333333333,80.06666666666666,3.26
2012,12,15.51290322580645,77.03225806451613,1.4193548387096775
2013,1,14.529032258064515,72.35483870967742,0.17096774193548386
2013,2,18.40357142857143,76.82142857142857,0.5357142857142857
2013,3,20.98709677419355,78.80645161290323,7.880645161290323
2013,4,22.35,84.13333333333334,5.84
2013,5,25.996774193548386,86.51612903225806,9.600000000000001
2013,6,27.803333333333335,84.43333333333334,7.6899999999999995
2013,7,27.432258064516127,86.19354838709677,9.183870967741935
2013,8,27.770967741935483,86.70967741935483,11.67741935483871
2013,9,26.793333333333333,82.4,7.293333333333334
2013,10,24.067741935483873,65.90322580645162,0.38064516129032255
2013,11,19.923333333333336,68.73333333333333,2.73
2013,12,13.064516129032258,61.74193548387097,3.606451612903226
2014,1,14.716129032258063,65.90322580645162,0.04838709677419355
2014,2,14.428571428571429,76.0,1.5464285714285713
2014,3,19.383870967741935,80.61290322580645,4.758064516129032
2014,4,23.58,83.8,5.503333333333333
2014,5,26.24516129032258,87.09677419354838,11.861290322580645
2014,6,28.716666666666665,83.73333333333333,7.11
2014,7,28.958064516129035,83.38709677419355,4.951612903225806
2014,8,28.364516129032257,84.96774193548387,7.216129032258065
2014,9,27.740000000000002,83.03333333333333,4.61
2014,10,24.761290322580646,71.90322580645162,0.46774193548387094
2014,11,21.236666666666668,74.6,0.8966666666666666
2014,12,13.7,61.74193548387097,1.4290322580645163
2015,1,15.019354838709678,69.87096774193549,1.525806451612903
2015,2,17.939285714285713,74.17857142857143,0.8464285714285714
2015,3,20.68064516129032,80.87096774193549,0.9516129032258065
2015,4,23.276666666666664,76.16666666666667,2.22
2015,5,26.89032258064516,87.58064516129032,16.406451612903226
2015,6,28.883333333333333,83.63333333333334,4.65
2015,7,28.296774193548387,82.35483870967742,8.85483870967742
2015,8,28.516129032258064,82.83870967741936,6.9483870967741925
2015,9,27.353333333333335,83.76666666666667,4.546666666666667
2015,10,24.225806451612904,79.96774193548387,6.445161290322581
2015,11,22.06,75.86666666666666,0.59
2015,12,15.812903225806451,75.03225806451613,3.893548387096774
2016,1,14.33548387096774,80.12903225806451,7.516129032258065
2016,2,13.87241379310345,71.51724137931035,1.1
2016,3,17.94516129032258,82.83870967741936,4.667741935483871
2016,4,24.913333333333334,86.33333333333333,8.393333333333334
2016,5,26.55806451612903,83.87096774193549,6.470967741935484
2016,6,28.416666666666668,85.76666666666667,10.72
2016,7,29.103225806451615,82.80645161290323,5.096774193548387
2016,8,28.174193548387095,85.93548387096774,14.606451612903227
2016,9,27.163333333333334,81.6,6.966666666666667
2016,10,25.65806451612903,79.96774193548387,4.567741935483871
2016,11,19.916666666666668,79.0,2.27
2016,12,17.348387096774193,67.83870967741936,0.1064516129032258
2017,1,16.54516129032258,75.19354838709677,0.535483870967742
2017,2,15.803571428571429,71.71428571428571,1.2464285714285714
2017,3,19.20967741935484,80.03225806451613,3.5709677419354837
2017,4,22.566666666666666,79.73333333333333,3.5
2017,5,25.387096774193548,83.2258064516129,8.27741935483871
2017,6,28.096666666666668,85.23333333333333,15.266666666666667
2017,7,27.612903225806452,86.41935483870968,10.364516129032259
2017,8,28.5258064516129,83.87096774193549,9.30967741935484
2017,9,27.916666666666668,85.3,8.04
2017,10,23.90967741935484,74.29032258064517,3.8129032258064517
2017,11,19.55,74.9,0.83
2017,12,15.12258064516129,59.41935483870968,0.05806451612903226
2018,1,14.358064516129033,71.6774193548387,1.6064516129032258
2018,2,14.857142857142858,68.10714285714286,0.28214285714285714
2018,3,20.23225806451613,76.48387096774194,1.596774193548387
2018,4,22.666666666666668,77.5,2.44
2018,5,27.26451612903226,82.83870967741936,9.6
2018,6,27.623333333333335,84.26666666666667,14.686666666666667
2018,7,27.958064516129035,86.0,9.035483870967743
2018,8,27.53548387096774,88.3225806451613,17.638709677419353
2018,9,26.716666666666665,83.36666666666666,10.07
2018,10,22.970967741935485,73.87096774193549,2.332258064516129
2018,11,20.833333333333332,78.56666666666666,1.8066666666666669
2018,12,15.796774193548387,75.96774193548387,0.6870967741935484
2019,1,15.387096774193548,74.3225806451613,0.4064516129032258
2019,2,18.985714285714288,83.57142857142857,4.453571428571428
2019,3,20.080645161290324,84.09677419354838,6.141935483870968
2019,4,24.503333333333334,86.13333333333334,9.379999999999999
2019,5,25.26774193548387,86.54838709677419,10.638709677419355
2019,6,28.19,85.86666666666666,8.456666666666667
2019,7,28.648387096774194,85.09677419354838,8.164516129032258
2019,8,28.40967741935484,86.25806451612904,12.338709677419354
2019,9,26.973333333333336,77.16666666666667,7.989999999999999
2019,10,25.18064516129032,71.87096774193549,1.567741935483871
2019,11,21.40666666666667,59.93333333333333,0.010000000000000002
2019,12,17.46451612903226,59.354838709677416,0.24516129032258063
