year,month,temperature,humidity,precipitation
2005,1,14.225806451612904,63.483870967741936,0.6129032258064516
2005,2,16.3,76.92857142857143,1.2642857142857142
2005,3,17.287096774193547,75.93548387096774,3.6548387096774193
2005,4,22.82,82.43333333333334,4.3533333333333335
2005,5,26.32903225806452,87.0,11.312903225806451
2005,6,26.543333333333333,89.93333333333334,21.37
2005,7,28.19677419354839,83.25806451612904,5.103225806451612
2005,8,27.312903225806455,86.80645161290323,10.406451612903224
2005,9,27.1,82.93333333333334,3.8
2005,10,24.980645161290322,68.54838709677419,0.03870967741935484
2005,11,21.60666666666667,70.03333333333333,0.8866666666666667
2005,12,15.067741935483872,50.70967741935484,0.2838709677419355
2006,1,15.938709677419354,67.90322580645162,0.4483870967741936
2006,2,17.960714285714285,68.17857142857143,1.6464285714285716
2006,3,18.429032258064513,80.6774193548387,4.087096774193548
2006,4,23.386666666666667,83.53333333333333,5.743333333333334
2006,5,24.654838709677417,85.51612903225806,18.81935483870968
2006,6,26.85666666666667,88.83333333333333,13.643333333333334
2006,7,28.26774193548387,86.03225806451613,8.7
2006,8,27.65806451612903,85.2258064516129,7.848387096774193
2006,9,25.646666666666665,80.56666666666666,4.58
2006,10,25.77741935483871,75.25806451612904,1.0483870967741935
2006,11,21.946666666666665,69.26666666666667,2.783333333333333
2006,12,15.312903225806451,65.2258064516129,0.7129032258064517
2007,1,14.393548387096773,59.74193548387097,0.3741935483870968
2007,2,19.25357142857143,72.28571428571429,1.332142857142857
2007,3,19.787096774193547,80.12903225806451,2.8483870967741933
2007,4,21.12,80.83333333333333,5.213333333333334
2007,5,25.751612903225805,81.74193548387096,10.612903225806452
2007,6,27.386666666666667,88.63333333333334,14.886666666666667
2007,7,28.729032258064517,82.38709677419355,2.8129032258064517
2007,8,27.703225806451613,85.51612903225806,8.087096774193549
2007,9,26.813333333333333,78.2,3.6666666666666665
2007,10,24.816129032258065,67.80645161290323,1.5064516129032257
2007,11,19.003333333333334,60.333333333333336,0.7799999999999999
2007,12,17.716129032258067,65.61290322580645,0.4032258064516129
2008,1,13.693548387096774,65.93548387096774,1.5935483870967742
2008,2,12.00344827586207,65.03448275862068,1.1206896551724137
2008,3,20.251612903225805,71.70967741935483,1.6870967741935483
2008,4,23.31,81.06666666666666,5.423333333333333
2008,5,25.151612903225807,83.03225806451613,6.909677419354838
2008,6,26.203333333333333,90.36666666666666,31.163333333333334
2008,7,27.851612903225806,85.25806451612904,6.541935483870967
2008,8,27.635483870967743,84.74193548387096,6.245161290322581
2008,9,27.623333333333335,81.3,5.406666666666666
2008,10,25.238709677419354,78.41935483870968,2.4451612903225803
2008,11,19.876666666666665,60.3,0.38333333333333336
2008,12,15.541935483870969,56.87096774193548,0.08387096774193549
2009,1,13.296774193548387,53.83870967741935,0.11612903225806452
2009,2,21.542857142857144,73.82142857142857,0.1107142857142857
2009,3,19.299999999999997,78.51612903225806,5.570967741935484
2009,4,22.1,77.56666666666666,3.863333333333333
2009,5,24.96451612903226,78.70967741935483,6.216129032258064
2009,6,27.133333333333333,86.03333333333333,9.46
2009,7,28.18064516129032,84.58064516129032,5.903225806451613
2009,8,28.567741935483873,85.03225806451613,6.341935483870968
2009,9,28.063333333333333,80.53333333333333,4.67
2009,10,25.03548387096774,70.35483870967742,0.43225806451612897
2009,11,17.903333333333332,68.56666666666666,1.5
2009,12,15.5,71.54838709677419,1.7161290322580647
2010,1,15.312903225806451,78.19354838709677,1.9903225806451614
2010,2,17.325,83.53571428571429,2.8785714285714286
2010,3,19.806451612903224,75.74193548387096,1.4580645161290324
2010,4,21.266666666666666,83.4,6.286666666666666
2010,5,25.42258064516129,86.70967741935483,9.55483870967742
2010,6,26.240000000000002,88.16666666666667,17.236666666666668
2010,7,28.335483870967742,84.48387096774194,5.712903225806452
2010,8,28.006451612903223,85.03225806451613,5.283870967741936
2010,9,27.123333333333335,87.0,13.93
2010,10,23.190322580645162,70.64516129032258,1.6806451612903226
2010,11,19.61,66.1,0.13999999999999999
2010,12,15.793548387096774,62.354838709677416,0.6064516129032257
2011,1,11.05483870967742,55.87096774193548,0.39677419354838706
2011,2,15.839285714285714,71.60714285714286,1.2142857142857142
2011,3,17.548387096774192,63.32258064516129,0.4903225806451613
2011,4,23.383333333333333,70.83333333333333,3.626666666666667
2011,5,24.98709677419355,81.64516129032258,5.641935483870968
2011,6,27.876666666666665,83.53333333333333,8.993333333333334
2011,7,27.95483870967742,85.41935483870968,8.725806451612904
2011,8,28.519354838709678,81.25806451612904,2.4645161290322584
